QuestionID,AnswerID,AnswerVote,CommentID,CommentVote,ParagraphIndex,SentenceIndex,Sentence,QuestionContext,CandidateAdditionalContext,Q1Rater1,Q1Rater2,Q1Rater3,Q1Agreement,Q2Rater1,Q2Rater2,Q2Rater3,Q2Agreement,AdditionContext,VotedAdditionalContexts,TagCategory,Reason
30646647,,,49364609,0,0,1,I 'm using python ( scrapy ) .,"super ,regex ,scrapy",python,,,Yes,,,,No,,Yes,No,programming language,necessary technical explanation or resouce
37111160,37111564,1,,,2,3,\ S ) lookahead will fail the match if the word is not followed with a non-whitespace character .,"asp.net ,reverse ,regex",lookahead,,,Yes,,,,No,,Yes,Yes,programming concept,necessary technical explanation or resouce
37111160,,,61764003,1,0,0,"Try var pattern = string.Format ( @ "" ( ?","asp.net ,reverse ,regex",string.format,,,Yes,,,,Yes,,No,,,
67391294,67391572,2,,,2,0,You can wrap the pattern in word boundaries \ b to prevent a partial match .,"php ,far ,preg-replace ,turn ,string ,regex",b,,,No,,,,,,No,,,
67391294,67392212,,119120054,0,0,3,"I struggled to get str_replace ( [ "" "" , "" - "" ] , "" [ - ] "" , $ My_String ) to work because it always wanted to parse $ My_String twice ( presumably once for each element ) which led to inner and outer square brackets .","php ,far ,preg-replace ,turn ,string ,regex",square,,,No,,,,,,No,,,
,,,,,,,"I struggled to get str_replace ( [ "" "" , "" - "" ] , "" [ - ] "" , $ My_String ) to work because it always wanted to parse $ My_String twice ( presumably once for each element ) which led to inner and outer square brackets .",,led,,,No,,,,,,No,,,
67391294,67392212,,119120699,0,0,1,"We can see what 's happening here : First the - is rewritten as [ - ] then , on the second parse , the new - is rewritten as [ - ] .","php ,far ,preg-replace ,turn ,string ,regex",happening,,,No,,,,,,No,,,
67391294,67392212,,119256276,0,0,3,"It turned out I had another unrelated issue - in another , completely separate file - which led to the function being run twice .","php ,far ,preg-replace ,turn ,string ,regex",led,,,No,,,,,,No,,,
67391294,67392793,0,,,6,0,"Without the help from the two members above , it never would have occurred to me that I could nest PHP string replacement functions in this manner .","php ,far ,preg-replace ,turn ,string ,regex",nest,,,No,,,,,,No,,,
67391294,,,119118084,0,0,2,"Based on what I can understand , it seems like preg_replace ( "" / ( \ w + ) \ b / i "" , "" <strong> $ 1 </strong> "" , $ My_Text ) ; should work ?","php ,far ,preg-replace ,turn ,string ,regex",b,,,No,,,,,,No,,,
26680878,26681067,1,,,0,0,"Assuming you mean "" fixed columns "" extremely literally , and every single non-terminal column is exactly the same width , each column is separated by exactly one space , yes , you can get away with using neither regex or substring .","text ,c ,c# ,excel ,text files ,regex ,xlsx",terminal,,,No,,,,,,No,,,
26680878,26681067,1,,,0,3,"ToString ( ) , name would be new string ( new char [ ] { line [ 2 ] , line [ 3 ] , line [ 4 ] , line [ 5 ] ) , etc. .","text ,c ,c# ,excel ,text files ,regex ,xlsx",tostring,,,Yes,,,,No,,Yes,Yes,api,necessary technical explanation or resouce
26680878,26681067,1,,,4,0,"And if the value you got from the city cell was valid , you 'd store that value and continue on to using Substring with the indices of the rest of the values in the row .","text ,c ,c# ,excel ,text files ,regex ,xlsx",cell,,,Yes,,,,No,,Yes,Yes,computing concept,necessary technical explanation or resouce
26680878,26681067,,41980252,0,0,1,I go testing here !,"text ,c ,c# ,excel ,text files ,regex ,xlsx",testing,,,Yes,,,,No,,Yes,No,programming concept,
26680878,26681305,1,,,2,1,And spaces in fields will break the fields .,"text ,c ,c# ,excel ,text files ,regex ,xlsx",break,,,No,,,,,,No,,,
26680878,,,41960521,0,0,0,I 'm a little confused ... what 's happening when you use substring in the second example ?,"text ,c ,c# ,excel ,text files ,regex ,xlsx",happening,,,No,,,,,,No,,,
26680878,,,41960582,0,0,0,"explore and try to understand the basic of programming , it is a very basic thing ...","text ,c ,c# ,excel ,text files ,regex ,xlsx",basic,,,No,,,,,,No,,,
26680878,,,41960596,0,0,0,"column formation line 2 is not satisfied , and using substring or regex , it is ignored and the time to write to excel it writes like a white line .","text ,c ,c# ,excel ,text files ,regex ,xlsx",white,,,No,,,,,,No,,,
26680878,,,41960989,0,0,0,@MeuChapeu Can you put the code in your question ?,"text ,c ,c# ,excel ,text files ,regex ,xlsx",put,,,No,,,,,,No,,,
26680878,,,41961025,0,0,1,"If even one person named Bob gets put in your database , it ruins your entire system .","text ,c ,c# ,excel ,text files ,regex ,xlsx",put,,,No,,,,,,No,,,
26680878,,,53659060,0,0,1,"It 's more applied to the 2010 Brazilian Census but you may find it useful as it uses the new package readr , which is based on C++ to read fixed columns .","text ,c ,c# ,excel ,text files ,regex ,xlsx",readr,,,Yes,,,,No,,Yes,No,library/framework,solution - suggest API/library/framework
,,,,,,,"It 's more applied to the 2010 Brazilian Census but you may find it useful as it uses the new package readr , which is based on C++ to read fixed columns .",,package,,,Yes,,,,No,,Yes,No,programming concept,necessary technical explanation or resouce
28582483,28582549,2,,,1,0,Just make the dot as optional one by adding ?,"php ,regex",dot,,,No,,,,,,No,,,
28582483,28582549,2,,,1,1,quantifier next to that dot .,"php ,regex",dot,,,No,,,,,,No,,,
28582483,28582571,,45472878,1,0,1,His turn to give more details then .,"php ,regex",turn,,,No,,,,,,No,,,
28582483,,,45472705,1,0,0,but your first string wo n't contain any b tag .,"php ,regex",b,,,No,,,,,,No,,,
28582483,,,45472734,2,0,1,"at the end "" No the problem is you are trying to parse HTML with regex .","php ,regex",html,,,Yes,,,,No,,Yes,Yes,programming language,necessary technical explanation or resouce
44451140,44451392,0,,,0,0,"You need to remove unnecessary escape symbols and make sure the - symbol is placed at the start / end of the character class ( when escaped , in C++ std : : regex does not really handle it as a literal char ) .","c++ ,c++14 ,c ,c++11 ,regex ,jdbc",std,,,Yes,,,,Yes,,No,,,
44451140,44451392,,75907194,0,0,1,Fix as shown here .,"c++ ,c++14 ,c ,c++11 ,regex ,jdbc",fix,,,No,,,,,,No,,,
65079486,65079925,1,,,18,0,"( ... | 17:00 ) - expect pattern A ( explained below ) , or 17:00 ( special case )","format ,html ,regex",expect,,,No,,,,,,No,,,
65079486,65079925,1,,,19,0,"( ... ) : [ 0 - 5 ] [ 0 - 9 ] - pattern A is pattern B , followed by : , 0 - 5 , followed by 0 - 9 for minutes 00 to 59","format ,html ,regex",b,,,No,,,,,,No,,,
65079486,65079925,1,,,20,1,9 | 1 [ 0 - 6 ] ) - pattern B is ORed hour :,"format ,html ,regex",b,,,No,,,,,,No,,,
58625145,58625703,1,,,4,0,Delete a row in Google Spreadsheets if value of cell in said row is 0 or blank,"command ,google-apps-script ,gs-conditional-formatting ,google-sheets-formula ,google-sheets ,highlight ,regex",cell,,,Yes,,,,Yes,,No,,,
58625145,58633328,,103577054,1,0,1,as long as they are highlighted I can just filter them by color and delete them .,"command ,google-apps-script ,gs-conditional-formatting ,google-sheets-formula ,google-sheets ,highlight ,regex",filter,,,No,,,,,,No,,,
58625145,,,103558554,0,0,0,You can use filter the data and copy paste in new sheet .,"command ,google-apps-script ,gs-conditional-formatting ,google-sheets-formula ,google-sheets ,highlight ,regex",filter,,,Yes,,,,No,,Yes,No,computing concept,solution - other
39029664,39029708,0,,,0,0,It is possible to reset the values in the translation table ( char2entity hash ) .,"perl ,regex ,quote",hash,,,Yes,,,,No,,Yes,No,computing concept,necessary technical explanation or resouce
50969522,,,88935341,6,0,1,"It is more semantical to reality , and allows to easily filter on the two subparts ( independently ) .","dedicated ,django ,format ,python ,django-models",filter,Yes,,,,No,,,,Yes,Yes,computing concept,necessary technical explanation or resouce
40476729,40476907,6,,,0,1,"The Django documentation contains a link to django - pyodbc , a third - party ODBC back - end that is based on pyodbc , so perhaps you could try using that with the Access ODBC driver for Windows .","django ,ms-access",odbc,Yes,,,,No,,,,Yes,Yes,standard,necessary technical explanation or resouce
,,,,,,,"The Django documentation contains a link to django - pyodbc , a third - party ODBC back - end that is based on pyodbc , so perhaps you could try using that with the Access ODBC driver for Windows .",,driver,Yes,,,,No,,,,Yes,No,computing concept,necessary technical explanation or resouce
40476729,40476907,6,,,0,2,"However , django - pyodbc appears to be coded specifically for Microsoft SQL Server , and the SQL dialects for SQL Server ( "" T - SQL "" ) and Access ( "" Access SQL "" ) are similar but not identical , so compatibility with Access SQL may be somewhat limited .","django ,ms-access",sql server,Yes,,,,No,,,,Yes,Yes,database,necessary technical explanation or resouce
,,,,,,,"However , django - pyodbc appears to be coded specifically for Microsoft SQL Server , and the SQL dialects for SQL Server ( "" T - SQL "" ) and Access ( "" Access SQL "" ) are similar but not identical , so compatibility with Access SQL may be somewhat limited .",,sql,Yes,,,,Yes,,,,No,,,
56671075,,,99910149,0,0,0,Why do you expect Django to run all three views from one url pattern ?,"python ,skip ,django ,account",expect,No,,,,,,,,No,,,
59775889,59776549,2,,,0,0,"There is no way to get a path of the Django app from a ' netstat ' or ' ps ' command , you find the path is through manual lookup .","port ,directory ,django ,command ,python-3.x",netstat,Yes,,,,Yes,,,,No,,,
59775889,59776549,2,,,0,1,Start looking into ' / var / www / folder ' .,"port ,directory ,django ,command ,python-3.x",folder,Yes,,,,No,,,,Yes,Yes,computing concept,necessary technical explanation or resouce
59775889,59776549,2,,,0,2,"If you want to know without much searching , check the server configuration , see the Nginx or apache2 file in ' / etc / nginx / sites - available ' folder you will find the path there .","port ,directory ,django ,command ,python-3.x",nginx,Yes,,,,No,,,,Yes,Yes,web server,necessary technical explanation or resouce
30368062,30368131,,48844885,0,0,1,For example - { % for i in j % } { % for k in j % } { % ifchanged % } / / something here / / { % endifchanged % } { % endfor % } { % endfor % } but in this case it 's not working,"python ,django ,django-templates",j,No,,,,,,,,No,,,
,,,,,,,For example - { % for i in j % } { % for k in j % } { % ifchanged % } / / something here / / { % endifchanged % } { % endfor % } { % endfor % } but in this case it 's not working,,k,No,,,,,,,,No,,,
30368062,30368138,0,,,0,0,Sorry to disappoint you but there is no break tag in django template .,"python ,django ,django-templates",break,Yes,,,,No,,,,Yes,No,programming concept,necessary technical explanation or resouce
30368062,30368138,0,,,0,1,For me the easiest way to go is to prepare your context data better in the respective view prior to rendering the data .,"python ,django ,django-templates",prepare,No,,,,,,,,No,,,
27971262,27971460,,44335714,0,0,0,"Perfect , is there a way to open the links in a new window .","filter ,python ,django ,django-templates",window,Yes,,,,No,,,,Yes,No,computing concept,other
,,,,,,,"Perfect , is there a way to open the links in a new window .",,perfect,No,,,,,,,,No,,,
24261644,24262507,1,,,1,0,"You will need to override the field template , that is your only option , unless you use a css hack ( maybe something : before and : after for the asterisk element ) .","django-crispy-forms ,put ,django-forms ,twitter-bootstrap-3 ,django ,python",asterisk,No,,,,No,,,,No,,,
,,,,,,,"You will need to override the field template , that is your only option , unless you use a css hack ( maybe something : before and : after for the asterisk element ) .",,css,Yes,,,,No,,,,Yes,No,programming language,necessary technical explanation or resouce
,,,,,,,"You will need to override the field template , that is your only option , unless you use a css hack ( maybe something : before and : after for the asterisk element ) .",,override,Yes,,,,No,,,,Yes,No,programming concept,necessary technical explanation or resouce
24261644,24262507,1,,,2,0,"Your other option is to use the HTML crispy forms element , to make a notice at the top of your form :","django-crispy-forms ,put ,django-forms ,twitter-bootstrap-3 ,django ,python",html,Yes,,,,Yes,,,,No,,,
24261644,24262591,1,,,0,2,Here is a jquery example :,"django-crispy-forms ,put ,django-forms ,twitter-bootstrap-3 ,django ,python",jquery,Yes,,,,No,,,,Yes,Yes,library/framework,solution - suggest API/library/framework
24261644,24262591,1,,,1,0,"Or go full javascript and add <p> element to your only if you find a requiredField , you can than do this in a javascript that you add to the Media class of your forms","django-crispy-forms ,put ,django-forms ,twitter-bootstrap-3 ,django ,python",javascript,Yes,,,,No,,,,Yes,Yes,programming language,solution - suggest programming language
,,,,,,,"Or go full javascript and add <p> element to your only if you find a requiredField , you can than do this in a javascript that you add to the Media class of your forms",,media,No,,,,,,,,No,,,
24261644,24289739,1,,,0,0,You can override the uni_form.html template with a custom one .,"django-crispy-forms ,put ,django-forms ,twitter-bootstrap-3 ,django ,python",override,Yes,,,,No,,,,Yes,Yes,programming concept,necessary technical explanation or resouce
55108410,55108847,0,,,0,0,I Have had a similar issue with a ReactNative app which was happening due to ReactNative using IP 10.0.2.2 for localhost ( I do not remember the details or why ) .,"request ,django cors headers ,javascript ,django-rest-framework ,cors ,settings ,xmlhttprequest ,http ,django ,axios",happening,No,,,,,,,,No,,,
,,,,,,,I Have had a similar issue with a ReactNative app which was happening due to ReactNative using IP 10.0.2.2 for localhost ( I do not remember the details or why ) .,,ip,Yes,,,,No,,,,Yes,No,protocol,necessary technical explanation or resouce
55108410,55108847,0,,,1,0,I do not know if this is the right IP but may be worth looking at .,"request ,django cors headers ,javascript ,django-rest-framework ,cors ,settings ,xmlhttprequest ,http ,django ,axios",ip,Yes,,,,No,,,,Yes,No,protocol,necessary technical explanation or resouce
55108410,55108847,,96961056,0,0,1,"I just tried this , it seems to break my login function and causes it to require me to hit login twice ?","request ,django cors headers ,javascript ,django-rest-framework ,cors ,settings ,xmlhttprequest ,http ,django ,axios",break,No,,,,,,,,No,,,
55108410,55108847,,96962343,0,0,0,"This edit is causing the following error : code 400 , message Bad request syntax ( ' { "" headers "" :{ "" Authorization "" : "" Bearer \ \ "" TOKEN \ \ "" "" } } OPTIONS / api / TestConnection / HTTP / 1.1 ' ) Where token is the JWT Token","request ,django cors headers ,javascript ,django-rest-framework ,cors ,settings ,xmlhttprequest ,http ,django ,axios",authorization,No,,,,,,,,No,,,
55108410,55112350,0,,,5,0,"Apparently the propper order , at least when using Django Rest Framework , is payload then header !!!","request ,django cors headers ,javascript ,django-rest-framework ,cors ,settings ,xmlhttprequest ,http ,django ,axios",django rest framework,Yes,,,,Yes,,,,No,,,
39198975,39199200,0,,,0,0,Instead of using 100 % use specific value as 100px ( or something else ) it will fix .,"static ,html ,media ,image ,django ,css",fix,No,,,,,,,,No,,,
37777923,65090505,0,,,0,0,This format works use +,"django-admin ,django-models ,django ,python ,django admin",format,Yes,,,,No,,,,Yes,No,computing concept,necessary technical explanation or resouce
37777923,,,63023615,0,0,1,"please show us not only what you expect ( ie "" Hot Chocolate "" ) , but also what your actual output that you are not expecting is .","django-admin ,django-models ,django ,python ,django admin",expect,No,,,,,,,,No,,,
48377338,48377970,1,,,0,0,"The "" _ somehash "" part is added by your project 's filestorage when he sees there 's already a file by the same name in the destination directory .","handler ,django ,panel ,python ,django admin",directory,Yes,,,,No,,,,Yes,Yes,computing concept,necessary technical explanation or resouce
48377338,48377970,,83742746,0,0,0,"and which one contains the final name , from the above objects : ( self , request , obj , form , change ) ?","handler ,django ,panel ,python ,django admin",request,No,,,,,,,,No,,,
48377338,,,83741806,0,0,0,"@ddg the file that is saved has a name like test_somehash.jpg , but here i only get test.jpg , i mean that hash prefix appears and this is what i want to get in the code","handler ,django ,panel ,python ,django admin",hash,No,,,,,,,,No,,,
48377338,,,83742309,0,0,0,"@ddg if I list them , but how can I detect the file with the hash that was already created ?","handler ,django ,panel ,python ,django admin",hash,No,,,,,,,,No,,,
56661748,57910942,0,,,0,0,formset.deleted_forms is only available after calling formset.save ( commit = False ) .,"django-forms ,django ,html ,django-views",commit,No,,,,,,,,No,,,
54928355,54928425,4,,,0,0,You should filter on done = False and check if there are any results with exists .,"django ,django-orm",filter,Yes,,,,No,,,,Yes,Yes,computing concept,necessary technical explanation or resouce
,,,,,,,You should filter on done = False and check if there are any results with exists .,,exists,No,,,,,,,,No,,,
32061749,32061989,0,,,0,0,"Up to Django 1.7 , you would use the form tools that were shipped with Django .","django-forms ,email ,django ,html",django 1.7,,Yes,,,,No,,,Yes,No,library/framework,solution conditions - version
32061749,32061989,0,,,0,2,You can find them in a separate module now : https://github.com/django/django-formtools,"django-forms ,email ,django ,html",module,,Yes,,,,No,,,Yes,No,computing concept,necessary technical explanation or resouce
32061749,,,52022299,0,0,1,"Do you get what I 'm saying , if you want me to put it in an answer just let me know ?","django-forms ,email ,django ,html",put,,No,,,,,,,No,,,
56201268,56201285,1,,,4,0,"If you use a PostgreSQL database , you can do this simpler by using distinct ( ) where you can specify the column name that should be distinct :","filter ,django ,django-orm ,django-queryset",postgresql,,Yes,,,,No,,,Yes,Yes,database,solution conditions - other
55233510,55233543,2,,,0,0,You can do it like this ( using related_name verifications as reverse relation ) :,"django ,status ,django-orm",reverse,,Yes,,,,No,,,Yes,Yes,programming concept,necessary technical explanation or resouce
55390053,55391036,1,,,0,0,Your issue is that your variable is not carried over from one request to the next .,"session ,random ,doc ,photos ,aspect ,data-persistence ,module ,anonymous ,configure ,django ,persist ,django-queryset",request,,Yes,,,,Yes,,,No,,,
50081063,,,87178150,0,0,1,Or searching SO for the many previous questions that quote that exact error message ?,"dictionary ,view ,parameters ,django ,templates",quote,,No,,,,,,,No,,,
50081063,,,87178167,0,0,0,"Although it 's far from clear why you 're using a dict at all , rather than passing the id directly .","dictionary ,view ,parameters ,django ,templates",far,,No,,,,,,,No,,,
50081063,,,87178334,0,0,0,"also the variable section covers dict , and I was able to not get the parse error , but the browser froze the rendering after the title from my index page .","dictionary ,view ,parameters ,django ,templates",browser,,Yes,,,,No,,,Yes,No,tool/application,necessary technical explanation or resouce
36434698,36441023,0,,,0,0,I am using django 1.8 and your code is work for me .,"python ,django",django 1.8,,Yes,,,,No,,,Yes,No,library/framework,solution conditions - version
22627803,22650947,1,,,3,0,"Now , when creating a datetime object from a myfile_ctime , I just need to add tzinfo from my server ( / etc / sysconfig / clock ) .","python ,settings ,django ,python-3.3",tzinfo,,No,,,,,,,No,,,
31714198,31714416,25,,,3,0,"Some users are confused by permissions and authentication and the relation between them , so I will give you a quick primer .","django ,django rest framework ,super ,django-rest-framework",authentication,,Yes,,,,No,,,Yes,Yes,computing concept,necessary technical explanation or resouce
31714198,31714416,25,,,4,0,"Authentication defines the means for a user to prove their identity , and permissions define who has access to which resources .","django ,django rest framework ,super ,django-rest-framework",authentication,,Yes,,,,No,,,Yes,Yes,computing concept,necessary technical explanation or resouce
31714198,31714416,25,,,4,1,"Whether or not the identity is proven during authentication , the user 's request will be checked against permissions .","django ,django rest framework ,super ,django-rest-framework",request,,Yes,,,,Yes,,,No,,,
,,,,,,,"Whether or not the identity is proven during authentication , the user 's request will be checked against permissions .",,authentication,,Yes,,,,No,,,Yes,No,computing concept,necessary technical explanation or resouce
31714198,31714416,25,,,5,1,"For example , if a user fails authentication but the permission class on a view is set to ' IsAuthenticatedOrReadOnly ' , they can still GET / LIST the resource .","django ,django rest framework ,super ,django-rest-framework",authentication,,Yes,,,,No,,,Yes,Yes,computing concept,necessary technical explanation or resouce
31714198,31714416,25,,,5,2,IsAdminUser ' states that a user must have passed authentication and must also be staff to access this view .,"django ,django rest framework ,super ,django-rest-framework",authentication,,Yes,,,,No,,,Yes,Yes,computing concept,necessary technical explanation or resouce
31714198,31714416,,51370399,0,0,1,Something neat and easy that works a treat .,"django ,django rest framework ,super ,django-rest-framework",neat,,No,,,,,,,No,,,
31714198,31714416,,113010321,0,0,0,"It 's important to say also , that 's possible to define it as the DRF default permission class like so on Django Settings file : REST_FRAMEWORK = { ' DEFAULT_PERMISSION_CLASSES ' : ( ' rest_framework .","django ,django rest framework ,super ,django-rest-framework",settings,,Yes,,,,No,,,Yes,No,computing concept,
41863471,41863643,0,,,0,0,Just literally put PROJECT_DIR = Path ( __ file __ ) .,"python ,django",put,,No,,,,,,,No,,,
41863471,41863643,0,,,1,0,"That way PROJECT_DIR setting will work even if you move you project elsewhere ( other local dir , other computer ) .","python ,django",dir,,Yes,,,,Yes,,,No,,,
60636620,60637168,4,,,1,0,If the request is not authenticated then it is not possible to get the user from the request .,"passwords ,django-users ,hash ,cryptography ,django",request,,Yes,,,,No,,,Yes,Yes,programming concept,necessary technical explanation or resouce
60636620,60640027,3,,,0,2,"You may be able to brute - force one password given enough time and computing power , but you ca n't apply that knowledge to any other hashes , so brute - forcing an entire database of them is prohibitively expensive .","passwords ,django-users ,hash ,cryptography ,django",apply,,No,,,,,,,No,,,
60636620,60640027,3,,,1,0,"You could make such comparisons at the time of registration , login or password reset , when the user has input their plain password .","passwords ,django-users ,hash ,cryptography ,django",user input,,No,,,,,,,No,,,
44698336,44698770,1,,,1,0,"Secondly , a view in Django ( or any other framework ) is not by itself a WSGI application .","python ,django",wsgi,,Yes,,,,No,,,Yes,Yes,standard,necessary technical explanation or resouce
44698336,44698770,1,,,2,0,"Finally , you ca n't use yield to return an iterator , but at the same time expect to render a template .","python ,django",expect,,No,,,,,,,No,,,
,,,,,,,"Finally , you ca n't use yield to return an iterator , but at the same time expect to render a template .",,yield,,Yes,,,,Yes,,,No,,,
44698336,44698770,,76387903,0,0,0,"for the view : class executView ( TemplateView ) : template_name = ' execut.html ' def get_context_data ( self , ** kwargs ) : context = super ( executView , self ) .","python ,django",super,,Yes,,,,No,,,Yes,No,programming concept,necessary technical explanation or resouce
44698336,44698770,,76387903,0,0,2,"/ wtm.sh "" , stderr = subprocess.STDOUT , shell = True ) return context and for the html : <html> <head> <title> Response </title> </head> <body> { % for element in list % } <p> { { element } } </p> { % endfor % } </body> </html>","python ,django",html,,Yes,,,,No,,,Yes,No,programming language,necessary technical explanation or resouce
44698336,44698770,,76387950,0,0,0,"Thank you for your answer , i use yield because i want to see the process of the execution of the script because it takes a while to complete .","python ,django",yield,,Yes,,,,Yes,,,No,,,
48218081,48218284,0,,,2,1,objects.filter ( status = ' Following ' ),"manytomanyfield ,reverse ,django ,filter ,python",status,,Yes,,,,Yes,,,No,,,
48218081,48218427,0,,,0,0,You got a QuerySet like this : < QuerySet [ <Relationship: B is Following C> ] > .,"manytomanyfield ,reverse ,django ,filter ,python",b,,No,,,,,,,No,,,
48218081,48218427,0,,,0,1,"Think that one day ( I guess that it is the propose of that ) ' person ' has a lot of followers and it probably might return so many followers , like this : < QuerySet [ <Relationship: B is Following C> , <Relationship: A is Following C> ] > .","manytomanyfield ,reverse ,django ,filter ,python",b,,No,,,,,,,No,,,
48218081,48218427,0,,,1,0,"Returns : < QuerySet [ A , B , ... ] >","manytomanyfield ,reverse ,django ,filter ,python",b,,No,,,,,,,No,,,
48218081,48218427,0,,,4,0,"Returns : [ A , B , ... ]","manytomanyfield ,reverse ,django ,filter ,python",b,,No,,,,,,,No,,,
48218081,54147741,1,,,0,0,"Just in case somebody else needs another way of implementing "" Followers "" exactly like you described , but with a different modelling scheme :","manytomanyfield ,reverse ,django ,filter ,python",scheme,,No,,,,,,,No,,,
48218081,54147741,1,,,4,0,Note that the second FormField with the followers is read - only in the admin panel .,"manytomanyfield ,reverse ,django ,filter ,python",panel,,Yes,,,,No,,,Yes,Yes,computing concept,necessary technical explanation or resouce
36309788,,,60242899,0,0,1,"I assume , you have a redirect there from / url to / ru / url what the status code 302 indicates .","request ,touch ,superagent ,django ,python ,server application",status,,,Yes,,,,No,,Yes,No,computing concept,necessary technical explanation or resouce
36309788,,,60242899,0,0,2,Or is ru a language code and you are using any language package in django which adds the language to the url ?,"request ,touch ,superagent ,django ,python ,server application",package,,,Yes,,,,No,,Yes,No,programming concept,necessary technical explanation or resouce
36309788,,,60243325,0,0,1,"Yes , @omeinusch , ru is a language code , and redirection occurs in projects urls.py , here exactly urlpatterns + = 18n_patterns ( url ( r ' ^ ' , include ( ' app.urls ' ) ) ) .","request ,touch ,superagent ,django ,python ,server application",r,,,No,,,,,,No,,,
44387953,44387998,,75775760,0,0,0,django.core.exceptions.ImproperlyConfigured : Empty static prefix not permitted ',"python ,django",static,,,Yes,,,,Yes,,No,,,
55714632,55715132,2,,,7,0,Perhaps you could instead put that code in your form 's save method .,"override ,django ,unique-constraint ,exists",put,,,No,,,,,,No,,,
55714632,55715132,,98111616,0,0,0,"Excuse my ignorance , but where do I put this code ?","override ,django ,unique-constraint ,exists",put,,,No,,,,,,No,,,
55714632,55715132,,98111704,0,0,0,You should put this code around the statement that rise the target excepion .,"override ,django ,unique-constraint ,exists",put,,,No,,,,,,No,,,
55714632,55715132,,98143369,0,0,1,I needed to recommend a more accurate place to put that code .,"override ,django ,unique-constraint ,exists",put,,,No,,,,,,No,,,
55714632,55715132,,98143369,0,0,2,Perhaps you need to put that code in the save method of the form,"override ,django ,unique-constraint ,exists",put,,,No,,,,,,No,,,
55714632,55715132,,98171855,0,0,0,"Ok , by your stack trace I can see the lowest point where you can put this code is in the model save method .","override ,django ,unique-constraint ,exists",put,,,No,,,,,,No,,,
55714632,55715132,,98187576,0,0,2,I really appreciate the effort .,"override ,django ,unique-constraint ,exists",effort,,,No,,,,,,No,,,
55714632,55715132,,98199701,0,0,0,"Based on some reading in the Django documentation , I tried changing it to with no success : `` ` def save ( self , * args , ** kwargs ) : try : result = super ( ) .","override ,django ,unique-constraint ,exists",super,,,Yes,,,,Yes,,No,,,
56994156,57031755,2,,,5,0,Then I ran the following commands in my terminal :,"json ,django-rest-framework ,sqlite ,mongodb ,django ,browser ,django-views ,python",terminal,,,Yes,,,,No,,Yes,Yes,tool/application,necessary technical explanation or resouce
56994156,57031755,2,,,10,0,The GET request and results,"json ,django-rest-framework ,sqlite ,mongodb ,django ,browser ,django-views ,python",request,,,Yes,,,,No,,Yes,Yes,programming concept,necessary technical explanation or resouce
56994156,57031755,2,,,11,0,When I now make a GET request to http://127.0.0.1:8000/test/ I get the following results :,"json ,django-rest-framework ,sqlite ,mongodb ,django ,browser ,django-views ,python",request,,,Yes,,,,No,,Yes,Yes,programming concept,necessary technical explanation or resouce
56994156,,,100590580,0,0,0,"As a first step , you could override get_queryset in your tstList , print the queryset and see if it includes any data : print ( self.queryset )","json ,django-rest-framework ,sqlite ,mongodb ,django ,browser ,django-views ,python",override,,,No,,,,,,No,,,
64033533,64033722,,113267295,1,0,1,Was digging deep how to fix this !!,"yaml ,postgresql ,python ,kubernetes ,k ,connect ,tcp ,command ,port ,bash ,docker ,django ,host ,ip",fix,,,No,,,,,,No,,,
64033533,64033722,,113267295,1,0,3,"I ran the PostGreSQL container first and then ran "" kubectl get svc - n trojanwall "" , and got the ClusterIP of the Postgresql container .","yaml ,postgresql ,python ,kubernetes ,k ,connect ,tcp ,command ,port ,bash ,docker ,django ,host ,ip",kubectl,,,Yes,,,,No,,Yes,Yes,tool/application,solution - own experience
64033533,64033722,,113409892,0,0,1,"Eg : <pythonapp-deploy.yml> spec : containers : env : - name : POSTGRES_SERVICE_HOST value : "" 10.107.194.222 "" # ClusterIP","yaml ,postgresql ,python ,kubernetes ,k ,connect ,tcp ,command ,port ,bash ,docker ,django ,host ,ip",containers,,,Yes,,,,Yes,,No,,,
48186782,48187723,25,,,0,0,The closest I 've come so far is to loop through the dict and union a whole bunch of filtered query sets based on the dict keys .,"python 3.6 ,python ,django ,django 1.11",bunch,,,No,,,,,,No,,,
,,,,,,,The closest I 've come so far is to loop through the dict and union a whole bunch of filtered query sets based on the dict keys .,,far,,,No,,,,,,No,,,
48186782,48187723,25,,,2,0,"The beauty of this is that there is only one call to the db which is when I decide to use qs , other than that this whole process does n't touch the DB from what I understand .","python 3.6 ,python ,django ,django 1.11",touch,,,No,,,,,,No,,,
59928597,59972472,2,,,2,0,"In the html , set the required attribute and remove","django-related-manager ,django-forms ,django-admin ,inline ,django ,override ,python ,django admin",html,,,Yes,,,,No,,Yes,Yes,programming language,necessary technical explanation or resouce
59928597,59972472,,106375755,0,0,0,I implemented this using jquery ( in my admin.js file ) without modifying the change_form HTML and removed ' related - widget - wrapper - link ' class .,"django-related-manager ,django-forms ,django-admin ,inline ,django ,override ,python ,django admin",html,,,Yes,,,,Yes,,No,,,
,,,,,,,I implemented this using jquery ( in my admin.js file ) without modifying the change_form HTML and removed ' related - widget - wrapper - link ' class .,,jquery,,,Yes,,,,No,,Yes,No,library/framework,solution - own experience
,,,,,,,I implemented this using jquery ( in my admin.js file ) without modifying the change_form HTML and removed ' related - widget - wrapper - link ' class .,,widget,,,No,,,,,,No,,,
